Date,BOGMBASE,Money Base Change,DPRIME,GDP,SPIndex,Oil,CPI.U,GoldChange,
1960-01-01,50700,1.807228916,5,0.87812836,-0.0361,0,-1.193421951,,
1960-02-01,49600,-2.169625247,5,-0.09641073,-0.0108,0,1.20662205,,
1960-03-01,49500,-0.201612903,5,-0.09641073,0.0158,0,0,,
1960-04-01,49700,0.404040404,5,-0.09641073,-0.0062,0,4.907020753,,
1960-05-01,49700,0,5,0.277928696,0.0399,0,1.20662205,,
1960-06-01,50000,0.60362173,5,0.277928696,-0.022,0,1.20662205,,
1960-07-01,50500,1,5,0.277928696,0.0149,0,-2.373775211,,
1960-08-01,50300,-0.396039604,5,-0.33143454,-0.0272,0,2.426576795,,
1960-09-01,49900,-0.795228628,4.5,-0.33143454,-0.0167,0,0,,
1960-10-01,50100,0.400801603,4.5,-0.33143454,0.0354,0,6.167781186,,
1960-11-01,50300,0.399201597,4.5,0.29660346,0.0269,0,1.20662205,,
1960-12-01,49800,-0.994035785,4.5,0.29660346,0.0543,0,1.20662205,,
1961-01-01,49100,-1.40562249,4.5,0.29660346,0.0437,0,1.20662205,,
1961-02-01,48400,-1.425661914,4.5,0.639730666,0.034,0,0,,
1961-03-01,48400,0,4.5,0.639730666,0.0292,0,0,,
1961-04-01,48500,0.20661157,4.5,0.639730666,0.0126,0,-1.193421951,,
1961-05-01,48500,0,4.5,0.721929453,-0.0108,0,1.20662205,,
1961-06-01,48900,0.824742268,4.5,0.721929453,-0.0003,0,0,,
1961-07-01,49200,0.613496933,4.5,0.721929453,0.0384,0,3.659998029,,
1961-08-01,49300,0.203252033,4.5,0.754600375,-0.0054,0,1.20662205,,
1961-09-01,49600,0.60851927,4.5,0.754600375,0.0134,0,1.20662205,,
1961-10-01,50000,0.806451613,4.5,0.754600375,0.0477,0,0,,
1961-11-01,50500,1,4.5,0.763516199,0.0116,0,0,,
1961-12-01,51300,1.584158416,4.5,0.763516199,-0.0349,0,1.20662205,,
1962-01-01,50600,-1.364522417,4.5,0.763516199,0.0191,0,1.20662205,,
1962-02-01,49800,-1.581027668,4.5,0.355238301,0.0034,0,2.426576795,,
1962-03-01,50000,0.401606426,4.5,0.355238301,-0.0294,0,2.426576795,,
1962-04-01,50400,0.8,4.5,0.355238301,-0.0719,0,1.20662205,,
1962-05-01,50500,0.198412698,4.5,0.478579299,-0.1141,0,1.20662205,,
1962-06-01,50900,0.792079208,4.5,0.478579299,0.0272,0,-1.193421951,,
1962-07-01,51300,0.785854617,4.5,0.478579299,0.0302,0,0,,
1962-08-01,51200,-0.194931774,4.5,0.177727499,-0.0059,0,2.426576795,,
1962-09-01,51300,0.1953125,4.5,0.177727499,-0.0286,0,6.167781186,,
1962-10-01,51600,0.584795322,4.5,0.177727499,0.072,0,-1.193421951,,
1962-11-01,51300,-0.581395349,4.5,0.508720552,0.0462,0,0,,
1962-12-01,52300,1.949317739,4.5,0.508720552,0.0415,0,0,,
1963-01-01,51600,-1.338432122,4.5,0.508720552,0.016,0,2.426576795,,
1963-02-01,51000,-1.162790698,4.5,0.431376717,-0.0011,0,1.20662205,,
1963-03-01,51200,0.392156863,4.5,0.431376717,0.0498,0,1.20662205,,
1963-04-01,51500,0.5859375,4.5,0.431376717,0.0227,0,-1.193421951,,
1963-05-01,51700,0.388349515,4.5,0.771690247,0.0022,0,1.20662205,,
1963-06-01,52200,0.967117988,4.5,0.771690247,-0.0122,0,3.659998029,,
1963-07-01,52800,1.149425287,4.5,0.771690247,0.0303,0,3.659998029,,
1963-08-01,52600,-0.378787879,4.5,0.488677359,0.0289,0,2.426576795,,
1963-09-01,52900,0.570342205,4.5,0.488677359,0.005,0,-1.193421951,,
1963-10-01,53100,0.378071834,4.5,0.488677359,-0.0031,0,1.20662205,,
1963-11-01,53800,1.31826742,4.5,0.803190396,0.0239,0,1.20662205,,
1963-12-01,54900,2.044609665,4.5,0.803190396,0.0333,0,3.659998029,,
1964-01-01,54200,-1.275045537,4.5,0.803190396,0.0148,0,2.426576795,,
1964-02-01,53500,-1.291512915,4.5,0.43858863,0.0207,0,-1.193421951,,
1964-03-01,53800,0.560747664,4.5,0.43858863,0.0169,0,1.20662205,,
1964-04-01,54100,0.557620818,4.5,0.43858863,0.0122,0,0,,
1964-05-01,54300,0.369685767,4.5,0.651776809,-0.0035,0,1.20662205,,
1964-06-01,54900,1.104972376,4.5,0.651776809,0.0396,0,1.20662205,,
1964-07-01,55400,0.910746812,4.5,0.651776809,-0.0123,-1.683501684,0,,
1964-08-01,55400,0,4.5,0.254063179,0.0197,0,1.20662205,,
1964-09-01,55900,0.902527076,4.5,0.254063179,0.0197,0,1.20662205,,
1964-10-01,56200,0.53667263,4.5,0.254063179,0.0094,0,1.20662205,,
1964-11-01,56800,1.067615658,4.5,0.969134834,-0.0149,0,3.659998029,,
1964-12-01,57700,1.584507042,4.5,0.969134834,0.0282,0,1.20662205,,
1965-01-01,57100,-1.039861352,4.5,0.969134834,0.0098,0,1.20662205,,
1965-02-01,56500,-1.050788091,4.5,0.572603026,0.0034,0,0,,
1965-03-01,56700,0.353982301,4.5,0.572603026,0.0156,0,1.20662205,,
1965-04-01,57100,0.705467372,4.5,0.572603026,0.0173,0,2.426576795,,
1965-05-01,57200,0.175131349,4.5,0.865860018,-0.0451,0,3.659998029,,
1965-06-01,57800,1.048951049,4.5,0.865860018,0.001,0,4.907020753,,
1965-07-01,58400,1.038062284,4.5,0.865860018,0.0212,0,-1.193421951,,
1965-08-01,58200,-0.342465753,4.5,0.992532165,0.036,0,-1.193421951,,
1965-09-01,58600,0.687285223,4.5,0.992532165,0.025,0,2.426576795,,
1965-10-01,59100,0.853242321,4.5,0.992532165,0.0108,0,1.20662205,,
1965-11-01,59600,0.846023689,4.5,1.020695905,-0.0021,0,3.659998029,,
1965-12-01,61000,2.348993289,4.5,1.020695905,0.0198,0,3.659998029,,
1966-01-01,60500,-0.819672131,5,1.020695905,-0.0043,0,1.20662205,,
1966-02-01,59800,-1.157024793,5,0.385866405,-0.0386,0,7.442416772,,
1966-03-01,59900,0.16722408,5,0.385866405,0.0332,0,3.659998029,,
1966-04-01,60500,1.001669449,5.5,0.385866405,-0.0501,0,3.659998029,,
1966-05-01,60600,0.165289256,5.5,0.603282621,-0.0056,0,2.426576795,,
1966-06-01,61100,0.825082508,5.5,0.603282621,0.0002,0,1.20662205,,
1966-07-01,62100,1.636661211,5.75,0.603282621,-0.0577,0,2.426576795,,
1966-08-01,61700,-0.644122383,5.75,0.552632816,-0.0322,0,7.442416772,,
1966-09-01,62400,1.13452188,6,0.552632816,-0.0056,1.712328767,3.659998029,,
1966-10-01,62600,0.320512821,6,0.552632816,0.0532,0,3.659998029,,
1966-11-01,63000,0.638977636,6,0.432859965,0.0072,0,1.20662205,,
1966-12-01,64200,1.904761905,6,0.432859965,0.0413,0,1.20662205,,
1967-01-01,63800,-0.62305296,6,0.432859965,0.0373,0,-1.193421951,,
1967-02-01,63300,-0.78369906,5.75,0.189688563,0.0263,1.01010101,3.659998029,,
1967-03-01,63200,-0.157977883,5.75,0.189688563,0.0199,0,0,,
1967-04-01,63300,0.158227848,5.5,0.189688563,0.0206,0,3.659998029,,
1967-05-01,63400,0.157977883,5.5,0.63399034,-0.0099,0,0,,
1967-06-01,64000,0.94637224,5.5,0.63399034,0.0199,0,7.442416772,,
1967-07-01,64800,1.25,5.5,0.63399034,0.0185,0,3.659998029,,
1967-08-01,64700,-0.154320988,5.5,0.620482547,0.0165,2.333333333,3.659998029,,
1967-09-01,65200,0.772797527,5.5,0.620482547,0.001,0,3.659998029,,
1967-10-01,65900,1.073619632,5.5,0.620482547,-0.0288,0,3.659998029,,
1967-11-01,66500,0.91047041,5.5,1.045930238,0.0311,0,7.442416772,,
1967-12-01,67800,1.954887218,6,1.045930238,-0.0002,0,3.659998029,,
1968-01-01,67700,-0.147492625,6,1.045930238,-0.0426,0,3.659998029,,
1968-02-01,67200,-0.738552437,6,0.906548909,-0.0156,0,3.659998029,,
1968-03-01,67500,0.446428571,6,0.906548909,0.0766,0,3.659998029,,
1968-04-01,68000,0.740740741,6,0.906548909,0.0256,0,3.659998029,,
1968-05-01,68100,0.147058824,6.5,0.584546847,0.0294,0,3.659998029,,
1968-06-01,68900,1.174743025,6.5,0.584546847,0.0005,0,7.442416772,,
1968-07-01,69700,1.161103048,6.5,0.584546847,-0.0193,0,7.442416772,,
1968-08-01,69900,0.286944046,6.5,0.599558525,0.0351,0,3.659998029,,
1968-09-01,70000,0.143061516,6.5,0.599558525,0.0272,0,3.659998029,,
1968-10-01,70800,1.142857143,6.25,0.599558525,0.0179,0,7.442416772,,
1968-11-01,71700,1.271186441,6.25,0.863940731,0.0129,0,3.659998029,,
1968-12-01,73100,1.952580195,6.5,0.863940731,-0.0399,0,7.442416772,,
1969-01-01,72900,-0.273597811,6.75,0.863940731,-0.0024,0,3.659998029,,
1969-02-01,72000,-1.234567901,7,0.52352763,-0.0191,0,3.659998029,,
1969-03-01,71800,-0.277777778,7,0.52352763,0.0227,5.863192182,10.03386937,,
1969-04-01,72400,0.835654596,7.5,0.52352763,0.0351,3.076923077,7.442416772,,
1969-05-01,73400,1.38121547,7.5,0.686899074,-0.0497,0,3.659998029,,
1969-06-01,73500,0.136239782,7.5,0.686899074,-0.0421,0,6.167781186,,
1969-07-01,73700,0.272108844,8.5,0.686899074,-0.0028,0,6.167781186,,
1969-08-01,73800,0.13568521,8.5,0.26439258,0.0063,0,3.659998029,,
1969-09-01,73800,0,8.5,0.26439258,0.0135,0,6.167781186,,
1969-10-01,74400,0.81300813,8.5,0.26439258,0.01,0,6.167781186,,
1969-11-01,75600,1.612903226,8.5,0.417367748,-0.0503,0,6.167781186,,
1969-12-01,76800,1.587301587,8.5,0.417367748,-0.0059,0,6.167781186,,
1970-01-01,76400,-0.520833333,8.5,0.417367748,-0.032,0,6.167781186,,
1970-02-01,75200,-1.570680628,8.5,0.510297421,0.0201,0,6.167781186,,
1970-03-01,75300,0.132978723,8.5,0.510297421,-0.0275,0,6.167781186,,
1970-04-01,76300,1.328021248,8,0.510297421,-0.112,0,6.167781186,,
1970-05-01,76600,0.393184797,8,0.580115678,-0.0027,0,3.659998029,,
1970-06-01,76900,0.391644909,8,0.580115678,0.0052,0,6.167781186,,
1970-07-01,78000,1.430429129,8,0.580115678,0.0326,-1.194029851,3.659998029,,
1970-08-01,78200,0.256410256,8,0.078172807,0.0632,0,3.659998029,,
1970-09-01,78700,0.639386189,8,0.078172807,0.0249,0,6.167781186,,
1970-10-01,78700,0,7.5,0.078172807,0.0021,0,6.167781186,,
1970-11-01,79500,1.016518424,7.5,1.405460707,0.0716,0,6.167781186,,
1970-12-01,81000,1.886792453,7,1.405460707,0.0411,7.552870091,6.167781186,,
1971-01-01,81200,0.24691358,6.75,1.405460707,0.0415,0,3.659998029,1.175213675,
1971-02-01,80600,-0.738916256,6,0.616227096,0.0283,0,0,2.27032735,
1971-03-01,80800,0.248138958,5.75,0.616227096,0.0367,0,3.659998029,0.33557047,
1971-04-01,81600,0.99009901,5.25,0.616227096,-0.0111,0,3.659998029,0.360174942,
1971-05-01,82400,0.980392157,5.38,0.613272328,-0.016,0,6.167781186,3.870802358,
1971-06-01,82900,0.606796117,5.5,0.613272328,-0.0046,0,6.167781186,-1.036525173,
1971-07-01,84200,1.568154403,5.5,0.613272328,-0.0152,0,2.426576795,2.119700748,
1971-08-01,84100,-0.118764846,6,0.355988807,0.0249,0,2.426576795,4.297924298,
1971-09-01,84400,0.356718193,6,0.355988807,-0.0186,0,2.426576795,-1.59213299,
1971-10-01,84700,0.355450237,6,0.355988807,-0.0437,0,2.426576795,1.11824887,
1971-11-01,85500,0.944510035,5.75,1.116396139,0.0716,0,2.426576795,0.847058824,
1971-12-01,86800,1.520467836,5.5,1.116396139,0.0442,0,2.426576795,1.446570229,
1972-01-01,87200,0.460829493,5.25,1.116396139,0.0209,0,2.426576795,5.220791168,
1972-02-01,86100,-1.26146789,4.75,0.959392331,0.0262,0,6.167781186,5.486338798,
1972-03-01,86700,0.696864111,4.75,0.959392331,0.0126,0,0,0.145047659,
1972-04-01,87900,1.384083045,4.75,0.959392331,-0.0078,0,2.426576795,1.44837575,
1972-05-01,88500,0.682593857,5,0.632898773,0.0052,0,2.426576795,11.40118295,
1972-06-01,88900,0.451977401,5,0.632898773,-0.005,0,2.426576795,13.67630904,
1972-07-01,90100,1.349831271,5.25,0.632898773,0.0378,0,2.426576795,5.749718151,
1972-08-01,90100,0,5.25,0.980565025,-0.0121,0,2.426576795,2.086506244,
1972-09-01,90200,0.110987791,5.5,0.980565025,0.0042,0,6.167781186,-2.34223482,
1972-10-01,91400,1.33037694,5.5,0.980565025,0.0525,0,2.426576795,-0.916590284,
1972-11-01,90500,-0.984682713,5.75,1.204140768,0.0231,0,6.167781186,-3.006475486,
1972-12-01,91400,0.994475138,5.75,1.204140768,0.0099,0,2.426576795,1.589572405,
1973-01-01,91700,0.328227571,6,1.204140768,-0.0333,0,6.167781186,1.924581443,
1973-02-01,90300,-1.526717557,6,0.873111128,-0.0135,0,8.731066192,13.90850476,
1973-03-01,91100,0.88593577,6.25,0.873111128,-0.0163,0,11.3509675,13.70619946,
1973-04-01,92600,1.646542261,6.5,0.873111128,-0.0257,0,8.731066192,7.26561574,
1973-05-01,93100,0.539956803,6.75,0.468163006,-0.0199,0,6.167781186,12.66298343,
1973-06-01,93700,0.644468314,7.25,0.468163006,0.0121,0,8.731066192,17.81090624,
1973-07-01,95600,2.027748132,7.75,0.468163006,-0.0164,0,0,0.041625042,
1973-08-01,95800,0.209205021,8.75,0.977302761,0.02,21.06741573,23.87205316,-11.15919115,
1973-09-01,96200,0.417536534,9.75,0.977302761,0.0424,0,4.907020753,-3.550018734,
1973-10-01,97500,1.351351351,10,0.977302761,-0.0685,0,11.3509675,-2.806642711,
1973-11-01,98300,0.820512821,9.75,0.335752185,-0.0681,0,8.731066192,-5.1558753,
1973-12-01,100100,1.831129196,9.75,0.335752185,0.017,0,11.3509675,12.43152128,
1974-01-01,100400,0.2997003,9.75,0.335752185,-0.0247,134.5707657,14.02861965,21.05509745,
1974-02-01,99100,-1.294820717,9.5,0.860922662,0.0457,0,14.02861965,16.20868488,
1974-03-01,99600,0.504540868,8.75,0.860922662,-0.0482,0,14.02861965,12.18277493,
1974-04-01,101700,2.108433735,9.25,0.860922662,-0.0271,0,7.442416772,2.268139176,
1974-05-01,102800,1.081612586,10.5,0.648700062,0.0046,0,12.68250301,-5.207849512,
1974-06-01,103600,0.778210117,11.5,0.648700062,-0.1135,0,10.03386937,-5.616463527,
1974-07-01,105100,1.447876448,11.75,0.648700062,-0.0376,0,7.442416772,-7.216093446,
1974-08-01,105000,-0.095147479,12,0.840193187,-0.1001,0,15.38946242,8.154986711,
1974-09-01,105300,0.285714286,12,0.840193187,0.0238,0,18.15591289,-1.868856699,
1974-10-01,105700,0.379867047,12,0.840193187,0.0374,10.38575668,10.03386937,4.63261944,
1974-11-01,106900,1.135288553,11.25,0.341339761,-0.0609,0,12.68250301,14.4098753,
1974-12-01,108600,1.590271282,10.5,0.341339761,0.0863,0,10.03386937,1.167015303,
1975-01-01,107700,-0.828729282,10.5,0.341339761,0.1081,0,10.03386937,-4.086407661,
1975-02-01,105500,-2.042711235,9.25,0.731729095,0.0497,0,7.442416772,1.889147331,
1975-03-01,105700,0.18957346,8.5,0.731729095,0.0149,0,4.907020753,-0.801781737,
1975-04-01,106800,1.040681173,7.5,0.731729095,0.0671,0,4.907020753,-4.669959587,
1975-05-01,107000,0.187265918,7.5,1.156314683,0.0289,0,2.426576795,-1.44253415,
1975-06-01,108400,1.308411215,7.25,1.156314683,0.0043,0,10.03386937,-1.881832845,
1975-07-01,109500,1.014760148,7,1.156314683,-0.07,0,11.3509675,0.56624452,
1975-08-01,109100,-0.365296804,7.5,1.003855405,-0.0085,0,4.907020753,-1.313797905,
1975-09-01,109200,0.091659028,7.75,1.003855405,0.0497,0,8.731066192,-11.55214724,
1975-10-01,109700,0.457875458,8,1.003855405,0.0204,0,6.167781186,-0.957203302,
1975-11-01,111100,1.27620784,7.75,1.097661868,-0.0118,0,8.731066192,-0.259121787,
1975-12-01,113100,1.800180018,7.5,1.097661868,0.0955,0,6.167781186,-2.190703553,
1976-01-01,111900,-1.061007958,7.25,1.097661868,0.0418,0,4.907020753,-5.92246949,
1976-02-01,110600,-1.161751564,6.75,0.579718505,0.008,7.795698925,2.426576795,0.007630675,
1976-03-01,111300,0.632911392,6.75,0.579718505,0.011,0.581878637,2.426576795,1.297115825,
1976-04-01,113100,1.617250674,6.75,0.579718505,-0.0038,0.578512397,2.426576795,-3.63061163,
1976-05-01,113600,0.442086649,6.75,0.612153344,0.009,0,6.167781186,-0.79724871,
1976-06-01,114400,0.704225352,7,0.612153344,0.0267,0,6.167781186,-0.953356445,
1976-07-01,115600,1.048951049,7.25,0.612153344,-0.0056,0,6.167781186,-6.34794368,
1976-08-01,115500,-0.08650519,7,0.836060311,0.0244,0,6.167781186,-6.625329143,
1976-09-01,115600,0.086580087,7,0.836060311,-0.0311,14.21528348,6.167781186,3.838806513,
1976-10-01,116600,0.865051903,7,0.836060311,-0.0037,0,6.167781186,1.752080596,
1976-11-01,118300,1.457975986,6.5,0.92839865,0.0379,0,3.659998029,12.32027551,
1976-12-01,120300,1.690617075,6.5,0.92839865,-0.0054,0,6.167781186,2.659819102,
1977-01-01,119700,-0.498753117,6.25,0.92839865,-0.0237,0,6.167781186,-1.246920033,
1977-02-01,117800,-1.587301587,6.25,1.114938795,-0.0005,0,12.68250301,3.009224255,
1977-03-01,118700,0.764006791,6.25,1.114938795,-0.0119,0,6.167781186,8.800645919,
1977-04-01,120600,1.600673968,6.25,1.114938795,0.0006,0,8.731066192,0.634149632,
1977-05-01,121000,0.331674959,6.25,1.004257834,0.009,0,3.659998029,-1.716162767,
1977-06-01,121800,0.661157025,6.75,1.004257834,0.0128,0,6.167781186,-3.976536389,
1977-07-01,124100,1.888341544,6.75,1.004257834,-0.0208,0,6.167781186,1.853956528,
1977-08-01,124200,0.080580177,6.75,0.715466519,-0.0118,6.834532374,6.167781186,1.080967989,
1977-09-01,124400,0.161030596,7,0.715466519,-0.022,0,3.659998029,3.166827653,
1977-10-01,125700,1.045016077,7.25,0.715466519,0.0098,0,6.167781186,6.299739183,
1977-11-01,127600,1.511535402,7.75,0.589329668,-0.0008,0,7.442416772,1.981755269,
1977-12-01,129900,1.802507837,7.75,0.589329668,-0.0339,0,6.167781186,-1.017890191,
1978-01-01,130200,0.230946882,7.75,0.589329668,-0.0097,0,7.442416772,7.933935806,
1978-02-01,128700,-1.152073733,8,1.913332728,0.0027,0,6.167781186,2.864072064,
1978-03-01,129100,0.310800311,8,1.913332728,0.0483,0,7.442416772,3.070618615,
1978-04-01,131200,1.626646011,8,1.913332728,0.055,0,10.03386937,-4.536789935,
1978-05-01,132300,0.838414634,8,0.89856237,0.0067,0,11.3509675,0.587631219,
1978-06-01,133600,0.982615268,8.5,0.89856237,-0.0006,0,10.03386937,4.219840054,
1978-07-01,135700,1.571856287,9,0.89856237,0.0733,0,10.03386937,2.710204082,
1978-08-01,135200,-0.368459838,9,1.127043846,0.004,0,7.442416772,9.309595719,
1978-09-01,136200,0.73964497,9.25,1.127043846,-0.0277,0,11.3509675,2.801745032,
1978-10-01,137600,1.027900147,9.75,1.127043846,-0.0544,0,11.3509675,7.242549981,
1978-11-01,140700,2.252906977,10.5,0.663891468,0.0192,0,7.442416772,-9.338726697,
1978-12-01,144700,2.842928216,11.5,0.663891468,0.0419,0,7.442416772,0.800193986,
1979-01-01,144300,-0.276434001,11.75,0.663891468,-0.0106,0,11.3509675,9.348087563,
1979-02-01,141600,-1.871101871,11.75,0.845579791,0.0234,6.734006734,12.68250301,8.091341077,
1979-03-01,142300,0.494350282,11.75,0.845579791,0.0243,0,12.68250301,-1.47352139,
1979-04-01,144400,1.475755446,11.75,0.845579791,-0.0189,0,12.68250301,-1.214625077,
1979-05-01,144500,0.069252078,11.75,0.972257485,0.0242,14.1955836,14.02861965,7.728660449,
1979-06-01,145900,0.968858131,11.75,0.972257485,0.0142,5.524861878,14.02861965,8.338833029,
1979-07-01,148100,1.507882111,11.5,0.972257485,0.0501,13.87434555,14.02861965,5.615078654,
1979-08-01,148600,0.337609723,11.75,0.69884274,0.0154,21.83908046,12.68250301,2.062835041,
1979-09-01,149600,0.67294751,12.25,0.69884274,-0.0335,7.547169811,11.3509675,17.99414933,
1979-10-01,151500,1.270053476,13.5,0.69884274,-0.0032,1.754385965,14.02861965,10.34230173,
1979-11-01,153800,1.518151815,15.25,0.800739829,0.044,6.896551724,14.02861965,0.084256753,
1979-12-01,156700,1.88556567,15.5,0.800739829,0.0331,4.838709677,15.38946242,16.09479834,
1980-01-01,156000,-0.446713465,15.25,0.800739829,0.044,0,18.15591289,48.39368902,
1980-02-01,153900,-1.346153846,15.25,0.089649896,-0.0878,13.84615385,16.76517763,-1.479320608,
1980-03-01,155000,0.714749838,16.75,0.089649896,-0.0116,2.702702703,18.15591289,-16.79492575,
1980-04-01,157900,1.870967742,19.5,0.089649896,0.0504,3.947368421,12.68250301,-6.533834315,
1980-05-01,157900,0,18.75,0.699699619,0.0686,0,12.68250301,-0.697705881,
1980-06-01,158900,0.633312223,14,0.699699619,0.0497,0,12.68250301,16.91708836,
1980-07-01,159900,0.629326621,12,0.699699619,0.035,0,1.20662205,7.083166866,
1980-08-01,158400,-0.938086304,11,1.484077381,0.0284,-3.797468354,8.731066192,-2.505946181,
1980-09-01,159400,0.631313131,11.5,1.484077381,0.0332,-5.263157895,10.03386937,7.41130511,
1980-10-01,160900,0.941028858,13.5,1.484077381,0.0461,0,12.68250301,-1.85264908,
1980-11-01,162000,0.683654444,14.5,1.524633802,-0.0124,0,14.02861965,-5.502533464,
1980-12-01,163400,0.864197531,17.75,1.524633802,0.0001,2.777777778,11.3509675,-13.84669558,
1981-01-01,161100,-1.407588739,20.5,1.524633802,-0.0307,2.702702703,11.3509675,3.554044514,
1981-02-01,159000,-1.303538175,20,0.407253756,0.0414,0,11.3509675,-10.33925976,
1981-03-01,159800,0.503144654,19,0.407253756,0.0129,0,8.731066192,-0.13006243,
1981-04-01,162400,1.627033792,17.5,0.407253756,-0.0162,0,7.442416772,-0.663180461,
1981-05-01,163200,0.492610837,18,1.023233433,0.0086,0,8.731066192,-3.247277128,
1981-06-01,163900,0.428921569,20.5,1.023233433,-0.0202,-5.263157895,11.3509675,-3.879508026,
1981-07-01,166000,1.281269067,20,1.023233433,0.008,0,14.02861965,-11.28196231,
1981-08-01,166100,0.060240964,20.5,0.206172036,-0.083,0,10.03386937,0.266458063,
1981-09-01,164700,-0.842865744,20.5,0.206172036,0.0173,0,12.68250301,8.189487029,
1981-10-01,165000,0.182149362,19.5,0.206172036,0.0304,-2.777777778,3.659998029,-1.349859155,
1981-11-01,167200,1.333333333,18,-0.066246879,0.0118,2.857142857,4.907020753,-5.571546053,
1981-12-01,170700,2.093301435,15.75,-0.066246879,-0.048,-2.777777778,3.659998029,-0.793477998,
1982-01-01,169800,-0.527240773,15.75,-0.066246879,-0.0191,-3.285714286,3.659998029,-6.327879246,
1982-02-01,167500,-1.354534747,15.75,0.583683644,-0.0274,-6.765140325,3.659998029,-2.605820795,
1982-03-01,166200,-0.776119403,16.5,0.583683644,0.0547,-9.759188847,0,-11.72854355,
1982-04-01,168700,1.504211793,16.5,0.583683644,0.0057,17.4508427,3.659998029,6.071158213,
1982-05-01,170000,0.770598696,16.5,0.342466173,-0.0527,7.414050822,11.3509675,-4.735940622,
1982-06-01,171700,1,16.5,0.342466173,0.0024,-2.393543,14.02861965,-5.612657697,
1982-07-01,173400,0.99009901,16.5,0.342466173,0.0079,-2.594810379,6.167781186,7.616356594,
1982-08-01,174000,0.346020761,15,0.357558711,0.121,-0.614754098,2.426576795,7.451986901,
1982-09-01,173400,-0.344827586,13.5,0.357558711,0.0888,4.948453608,0,20.06424512,
1982-10-01,175000,0.92272203,13.5,0.357558711,0.045,0.140331182,4.907020753,-3.466648373,
1982-11-01,177500,1.428571429,12,0.689341787,0.0136,-4.288116592,-1.193421951,-1.719767855,
1982-12-01,180700,1.802816901,11.5,0.689341787,0.0393,-7.115666179,-3.54119001,7.136831449,
1983-01-01,178900,-0.996126176,11.5,0.689341787,0.0213,-1.670870113,2.426576795,8.276715411,
1983-02-01,177000,-1.062045836,11,1.001760254,0.0387,-7.181789035,1.20662205,2.036194394,
1983-03-01,177300,0.169491525,10.5,1.001760254,0.042,-0.449050086,1.20662205,-14.53705024,
1983-04-01,180000,1.52284264,10.5,1.001760254,0.0442,6.210964608,8.731066192,3.140338337,
1983-05-01,181400,0.777777778,10.5,1.017238353,0.0175,-1.992812806,4.907020753,1.185085936,
1983-06-01,183300,1.047409041,10.5,1.017238353,0.0071,3.333333333,2.426576795,-5.746444145,
